person,role,project_id,project_name,month,project_alloc_pct,total_pct
Nora,,,KTLO,2026-12,0.2,0.2
Nora,,,KTLO,2027-01,0.2,0.2
Nora,,,KTLO,2027-02,0.2,0.2
Nora,,,KTLO,2027-03,0.2,0.2
Nora,,,KTLO,2027-04,0.2,0.2
Nora,,,KTLO,2027-05,0.2,0.2
Nora,,,KTLO,2027-06,0.2,0.2
Nora,,,KTLO,2027-07,0.2,0.2
Nora,,,KTLO,2027-08,0.2,0.2
Nora,,,KTLO,2027-09,0.2,0.2
Nora,,,KTLO,2027-10,0.2,0.2
Nora,,,KTLO,2027-11,0.2,0.2
Nora,,,KTLO,2027-12,0.2,0.2
Nora,,,KTLO,2028-01,0.2,0.2
Nora,,,KTLO,2028-02,0.2,0.2
Nora,,,KTLO,2028-03,0.2,0.2
Nora,,,KTLO,2028-04,0.2,0.2
Nora,,,KTLO,2028-05,0.2,0.2
Nora,,,KTLO,2028-06,0.2,0.2
Nora,,,KTLO,2028-07,0.2,0.2
Nora,,,KTLO,2028-08,0.2,0.2
Nora,,,KTLO,2028-09,0.2,0.2
Nora,,,KTLO,2028-10,0.2,0.2
Nora,,,KTLO,2028-11,0.2,0.2
Nora,,,KTLO,2028-12,0.2,0.2
Nora,,,KTLO,2029-01,0.2,0.2
Nora,,,KTLO,2029-02,0.2,0.2
Nora,,,KTLO,2029-03,0.2,0.2
Nora,,,KTLO,2029-04,0.2,0.2
Nora,,,KTLO,2029-05,0.2,0.2
Nora,,,KTLO,2029-06,0.2,0.2
Nora,,,KTLO,2029-07,0.2,0.2
Nora,,,KTLO,2029-08,0.2,0.2
Nora,,,KTLO,2029-09,0.2,0.2
Nora,,,KTLO,2029-10,0.2,0.2
Nora,,,KTLO,2029-11,0.2,0.2
Nora,,,KTLO,2029-12,0.2,0.2
Nora,,,KTLO,2030-01,0.2,0.2
Nora,,,KTLO,2030-02,0.2,0.2
Nora,,,KTLO,2030-03,0.2,0.2
Nora,,,KTLO,2030-04,0.2,0.2
Nora,,,KTLO,2030-05,0.2,0.2
Nora,,,KTLO,2030-06,0.2,0.2
Nora,,,KTLO,2030-07,0.2,0.2
Nora,,,KTLO,2030-08,0.2,0.2
Nora,,,KTLO,2030-09,0.2,0.2
Nora,,,KTLO,2030-10,0.2,0.2
Nora,,,KTLO,2030-11,0.2,0.2
Nora,,,KTLO,2030-12,0.2,0.2
Nora,,,KTLO,2031-01,0.2,0.2
Nora,,,KTLO,2031-02,0.2,0.2
Nora,,,KTLO,2031-03,0.2,0.2
Nora,,,KTLO,2031-04,0.2,0.2
Nora,,,KTLO,2031-05,0.2,0.2
Nora,,,KTLO,2031-06,0.2,0.2
Nora,,,KTLO,2031-07,0.2,0.2
Nora,,,KTLO,2031-08,0.2,0.2
Nora,,,KTLO,2031-09,0.2,0.2
Nora,,,KTLO,2031-10,0.2,0.2
Nora,,,KTLO,2031-11,0.2,0.2
Nora,,,KTLO,2031-12,0.2,0.2
Nora,,,KTLO,2032-01,0.2,0.2
Nora,,,KTLO,2032-02,0.2,0.2
Nora,,,KTLO,2032-03,0.2,0.2
Nora,,,KTLO,2032-04,0.2,0.2
Nora,,,KTLO,2032-05,0.2,0.2
Nora,,,KTLO,2032-06,0.2,0.2
Nora,,,KTLO,2032-07,0.2,0.2
Nora,,,KTLO,2032-08,0.2,0.2
Nora,,,KTLO,2032-09,0.2,0.2
Nora,,,KTLO,2032-10,0.2,0.2
Nora,,,KTLO,2032-11,0.2,0.2
Nora,,,KTLO,2032-12,0.2,0.2
Nora,,,KTLO,2033-01,0.2,0.2
Nora,,,KTLO,2033-02,0.2,0.2
Nora,,,KTLO,2033-03,0.2,0.2
Nora,,,KTLO,2033-04,0.2,0.2
Nora,,,KTLO,2033-05,0.2,0.2
Nora,,,KTLO,2033-06,0.2,0.2
Nora,,,KTLO,2033-07,0.2,0.2
Nora,,,KTLO,2033-08,0.2,0.2
Nora,,,KTLO,2033-09,0.2,0.2
Nora,,,KTLO,2033-10,0.2,0.2
Nora,,,KTLO,2033-11,0.2,0.2
Nora,,,KTLO,2033-12,0.2,0.2
Nora,,,KTLO,2034-01,0.2,0.2
Nora,,,KTLO,2034-02,0.2,0.2
Nora,,,KTLO,2034-03,0.2,0.2
Nora,,,KTLO,2034-04,0.2,0.2
Nora,,,KTLO,2034-05,0.2,0.2
Nora,,,KTLO,2034-06,0.2,0.2
Nora,,,KTLO,2034-07,0.2,0.2
Nora,,,KTLO,2034-08,0.2,0.2
Nora,,,KTLO,2034-09,0.2,0.2
Nora,,,KTLO,2034-10,0.2,0.2
Nora,,,KTLO,2034-11,0.2,0.2
Nora,,,KTLO,2034-12,0.2,0.2
Omar,,,KTLO,2025-01,0.15,0.15
Omar,,,KTLO,2025-02,0.15,0.15
Omar,,,KTLO,2025-03,0.15,0.15
Omar,,,KTLO,2025-04,0.15,0.15
Omar,,,KTLO,2025-05,0.15,0.15
Omar,,,KTLO,2025-06,0.15,0.15
Omar,,,KTLO,2025-07,0.15,1.0
Omar,Dev,P9,Content Delivery Network Migration,2025-07,0.85,1.0
Omar,,,KTLO,2025-08,0.15,0.15
Omar,,,KTLO,2025-09,0.15,0.15
Omar,,,KTLO,2025-10,0.15,0.15
Omar,,,KTLO,2025-11,0.15,0.15
Omar,,,KTLO,2025-12,0.15,0.15
Omar,,,KTLO,2026-01,0.15,0.6867
Omar,Dev,P17,Legacy ERP Data Migration,2026-01,0.5367,0.6867
Omar,,,KTLO,2026-02,0.15,0.15
Omar,,,KTLO,2026-03,0.15,0.15
Omar,,,KTLO,2026-04,0.15,0.15
Omar,,,KTLO,2026-05,0.15,0.15
Omar,,,KTLO,2026-06,0.15,0.15
Omar,,,KTLO,2026-07,0.15,0.15
Omar,,,KTLO,2026-08,0.15,0.15
Omar,,,KTLO,2026-09,0.15,0.15
Omar,,,KTLO,2026-10,0.15,0.15
Omar,,,KTLO,2026-11,0.15,0.15
Omar,,,KTLO,2026-12,0.15,0.15
Omar,,,KTLO,2027-01,0.15,0.15
Omar,,,KTLO,2027-02,0.15,0.15
Omar,,,KTLO,2027-03,0.15,0.15
Omar,,,KTLO,2027-04,0.15,0.15
Omar,,,KTLO,2027-05,0.15,0.15
Omar,,,KTLO,2027-06,0.15,0.15
Omar,,,KTLO,2027-07,0.15,0.15
Omar,,,KTLO,2027-08,0.15,0.15
Omar,,,KTLO,2027-09,0.15,0.15
Omar,,,KTLO,2027-10,0.15,0.15
Omar,,,KTLO,2027-11,0.15,0.15
Omar,,,KTLO,2027-12,0.15,0.15
Omar,,,KTLO,2028-01,0.15,0.15
Omar,,,KTLO,2028-02,0.15,0.15
Omar,,,KTLO,2028-03,0.15,0.15
Omar,,,KTLO,2028-04,0.15,0.15
Omar,,,KTLO,2028-05,0.15,0.15
Omar,,,KTLO,2028-06,0.15,0.15
Omar,,,KTLO,2028-07,0.15,0.15
Omar,,,KTLO,2028-08,0.15,0.15
Omar,,,KTLO,2028-09,0.15,0.15
Omar,,,KTLO,2028-10,0.15,0.15
Omar,,,KTLO,2028-11,0.15,0.15
Omar,,,KTLO,2028-12,0.15,0.15
Omar,,,KTLO,2029-01,0.15,0.15
Omar,,,KTLO,2029-02,0.15,0.15
Omar,,,KTLO,2029-03,0.15,0.15
Omar,,,KTLO,2029-04,0.15,0.15
Omar,,,KTLO,2029-05,0.15,0.15
Omar,,,KTLO,2029-06,0.15,0.15
Omar,,,KTLO,2029-07,0.15,0.15
Omar,,,KTLO,2029-08,0.15,0.15
Omar,,,KTLO,2029-09,0.15,0.15
Omar,,,KTLO,2029-10,0.15,0.15
Omar,,,KTLO,2029-11,0.15,0.15
Omar,,,KTLO,2029-12,0.15,0.15
Omar,,,KTLO,2030-01,0.15,0.15
Omar,,,KTLO,2030-02,0.15,0.15
Omar,,,KTLO,2030-03,0.15,0.15
Omar,,,KTLO,2030-04,0.15,0.15
Omar,,,KTLO,2030-05,0.15,0.15
Omar,,,KTLO,2030-06,0.15,0.15
Omar,,,KTLO,2030-07,0.15,0.15
Omar,,,KTLO,2030-08,0.15,0.15
Omar,,,KTLO,2030-09,0.15,0.15
Omar,,,KTLO,2030-10,0.15,0.15
Omar,,,KTLO,2030-11,0.15,0.15
Omar,,,KTLO,2030-12,0.15,0.15
Omar,,,KTLO,2031-01,0.15,0.15
Omar,,,KTLO,2031-02,0.15,0.15
Omar,,,KTLO,2031-03,0.15,0.15
Omar,,,KTLO,2031-04,0.15,0.15
Omar,,,KTLO,2031-05,0.15,0.15
Omar,,,KTLO,2031-06,0.15,0.15
Omar,,,KTLO,2031-07,0.15,0.15
Omar,,,KTLO,2031-08,0.15,0.15
Omar,,,KTLO,2031-09,0.15,0.15
Omar,,,KTLO,2031-10,0.15,0.15
Omar,,,KTLO,2031-11,0.15,0.15
Omar,,,KTLO,2031-12,0.15,0.15
Omar,,,KTLO,2032-01,0.15,0.15
Omar,,,KTLO,2032-02,0.15,0.15
Omar,,,KTLO,2032-03,0.15,0.15
Omar,,,KTLO,2032-04,0.15,0.15
Omar,,,KTLO,2032-05,0.15,0.15
Omar,,,KTLO,2032-06,0.15,0.15
Omar,,,KTLO,2032-07,0.15,0.15
Omar,,,KTLO,2032-08,0.15,0.15
Omar,,,KTLO,2032-09,0.15,0.15
Omar,,,KTLO,2032-10,0.15,0.15
Omar,,,KTLO,2032-11,0.15,0.15
Omar,,,KTLO,2032-12,0.15,0.15
Omar,,,KTLO,2033-01,0.15,0.15
Omar,,,KTLO,2033-02,0.15,0.15
Omar,,,KTLO,2033-03,0.15,0.15
Omar,,,KTLO,2033-04,0.15,0.15
Omar,,,KTLO,2033-05,0.15,0.15
Omar,,,KTLO,2033-06,0.15,0.15
Omar,,,KTLO,2033-07,0.15,0.15
Omar,,,KTLO,2033-08,0.15,0.15
Omar,,,KTLO,2033-09,0.15,0.15
Omar,,,KTLO,2033-10,0.15,0.15
Omar,,,KTLO,2033-11,0.15,0.15
Omar,,,KTLO,2033-12,0.15,0.15
Omar,,,KTLO,2034-01,0.15,0.15
Omar,,,KTLO,2034-02,0.15,0.15
Omar,,,KTLO,2034-03,0.15,0.15
Omar,,,KTLO,2034-04,0.15,0.15
Omar,,,KTLO,2034-05,0.15,0.15
Omar,,,KTLO,2034-06,0.15,0.15
Omar,,,KTLO,2034-07,0.15,0.15
Omar,,,KTLO,2034-08,0.15,0.15
Omar,,,KTLO,2034-09,0.15,0.15
Omar,,,KTLO,2034-10,0.15,0.15
Omar,,,KTLO,2034-11,0.15,0.15
Omar,,,KTLO,2034-12,0.15,0.15
